Churn,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PhoneService_Yes,SeniorCitizen_1,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,TotalCharges,gender_Male,tenure
0,False,True,False,False,False,False,False,71.1,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,213.35,False,3
1,False,False,False,False,False,True,False,98.8,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,5617.75,True,55
0,False,False,False,False,True,True,False,93.35,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,5386.5,False,59
1,False,False,False,False,False,True,False,99.85,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,1776.95,False,18
1,False,False,False,False,False,True,False,80.3,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,False,2483.05,True,32
0,False,False,False,False,False,False,False,50.55,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,235.65,False,4
1,False,False,False,False,False,True,False,80.45,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,5224.35,False,66
0,False,False,False,False,True,True,False,81.3,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2272.8,True,27
0,False,False,False,True,False,False,True,20.7,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,83.75,True,4
0,False,False,True,False,False,False,False,79.05,False,False,False,True,False,True,True,True,True,False,False,True,False,False,True,False,True,False,True,4663.4,True,60
0,False,True,True,True,False,False,True,19.05,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,201.7,False,8
0,False,True,True,True,False,False,True,19.6,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,125.0,True,8
0,False,True,False,True,False,False,True,20.2,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,684.4,True,35
1,False,False,False,False,False,True,False,86.8,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,620.35,True,7
0,False,True,True,True,False,False,True,20.9,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,1146.05,False,53
0,False,False,False,False,False,True,False,103.6,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,1806.35,False,18
0,False,True,False,False,False,False,False,38.8,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,603.0,False,15
0,True,False,False,False,False,True,False,88.4,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,5798.3,True,67
1,False,False,False,False,False,True,False,84.2,False,False,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,519.15,True,6
0,False,False,False,False,False,True,False,79.7,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,497.6,True,6
1,False,False,False,False,False,True,False,99.0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,1301.7,True,13
1,False,False,False,False,True,True,False,100.75,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,1129.75,False,11
0,False,False,True,True,False,False,True,19.3,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,19.3,True,1
0,False,False,False,False,False,False,False,55.75,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,266.95,True,5
0,True,False,False,True,False,False,True,19.95,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,257.0,True,13
1,False,False,False,False,True,True,False,91.75,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,865.8,False,9
0,False,False,False,False,False,True,False,89.65,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,2623.65,True,29
0,False,False,False,False,False,False,False,45.85,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,45.85,True,1
1,False,False,False,False,True,True,False,79.55,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,79.55,False,1
0,False,False,True,False,False,False,False,55.95,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,1082.8,False,18
0,False,False,False,False,True,False,False,69.0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,147.8,False,2
0,False,False,True,False,False,True,False,83.55,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,2570.2,True,30
0,False,True,True,False,False,False,False,65.7,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,4378.9,True,66
0,False,True,True,False,True,True,False,94.9,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,3616.25,True,38
0,False,False,True,False,True,False,False,61.9,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,2924.05,True,44
1,False,False,False,False,True,True,False,111.1,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,6014.85,False,54
0,False,False,False,True,False,False,True,20.0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,32.7,True,2
0,True,False,False,False,False,False,False,67.7,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,2882.25,False,42
0,False,True,True,True,False,False,True,25.15,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,1509.9,False,58
0,False,False,True,False,False,True,False,92.85,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,5305.05,True,58
1,False,False,True,False,True,True,False,89.1,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,2368.4,False,25
0,False,True,False,False,True,True,False,111.3,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,7985.9,False,71
1,False,False,False,False,True,True,False,101.9,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,3545.35,False,37
1,False,False,True,False,False,True,False,91.65,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,1301.0,False,14
1,False,False,False,False,True,True,False,88.85,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,372.45,False,4
0,True,False,False,False,False,False,False,60.6,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,2985.25,False,48
1,False,False,False,False,False,False,False,25.3,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,77.75,False,3
0,False,True,False,False,False,False,False,65.5,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,564.35,False,8
1,False,False,False,False,False,True,False,95.45,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,95.45,True,1
0,False,True,False,True,False,False,True,19.95,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1311.75,True,67
1,False,False,False,False,False,True,False,91.1,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,1135.7,True,13
1,True,False,True,False,False,False,False,54.15,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,2319.8,False,45
0,False,False,False,False,False,True,False,74.6,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,3720.35,True,49
0,False,False,False,False,True,True,False,94.6,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,5025.8,False,52
0,True,False,False,False,True,True,False,81.15,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,5224.5,False,63
0,False,True,True,False,True,False,False,89.05,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,6185.8,False,68
0,False,False,False,False,False,False,False,49.2,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,1498.55,False,31
0,False,True,False,True,False,False,True,19.45,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,1208.6,False,64
